size,0.00100716
order_id,747d1044-e2a5-477a-a76a-3884d55301e2
type,open
price,6192.01000000
side,buy
time,2018-10-14T12:55:57.104000Z
remaining_size,0.00100716
order_id,06116ac9-571e-4d60-8fae-085fc5e62553
type,done
price,6243.88000000
side,sell
time,2018-10-14T12:55:57.108000Z
remaining_size,0.02500000
order_id,6dcb6e95-5d9b-4cde-8aff-41ed6cdad827
type,received
price,6224.33000000
side,buy
time,2018-10-14T12:55:57.111000Z
size,0.90000000
order_id,6dcb6e95-5d9b-4cde-8aff-41ed6cdad827
type,open
price,6224.33000000
side,buy
time,2018-10-14T12:55:57.111000Z
remaining_size,0.90000000
order_id,ffd3a5b1-a0b7-43d4-ae5d-2a6993cc25b1
type,received
price,6220.54000000
side,buy
time,2018-10-14T12:55:57.112000Z
size,0.90000000
order_id,ffd3a5b1-a0b7-43d4-ae5d-2a6993cc25b1
type,open
price,6220.54000000
side,buy
time,2018-10-14T12:55:57.112000Z
remaining_size,0.90000000
order_id,42b394a4-6ae0-47e8-9c09-69e53985a2e4
type,received
price,6243.86000000
side,sell
time,2018-10-14T12:55:57.115000Z
size,0.02500000
order_id,42b394a4-6ae0-47e8-9c09-69e53985a2e4
type,open
price,6243.86000000
side,sell
time,2018-10-14T12:55:57.115000Z
remaining_size,0.02500000
order_id,6dcb6e95-5d9b-4cde-8aff-41ed6cdad827
type,done
price,6224.33000000
side,buy
time,2018-10-14T12:55:57.125000Z
remaining_size,0.90000000
order_id,b46a633b-70c0-4c0e-85a6-9756d40e6892
type,done
price,6235.57000000
side,sell
time,2018-10-14T12:55:57.130000Z
remaining_size,0.02236629
order_id,37bff8fd-0e63-48ae-839c-3bbab96d31e3
type,received
price,6217.31000000
side,buy
time,2018-10-14T12:55:57.130000Z
size,0.87019600
order_id,37bff8fd-0e63-48ae-839c-3bbab96d31e3
type,open
price,6217.31000000
side,buy
time,2018-10-14T12:55:57.130000Z
remaining_size,0.87019600
order_id,1e12e50e-b8e3-40d9-b1fa-cae2a1c1c6ab
type,done
price,6233.98000000
side,sell
time,2018-10-14T12:55:57.132000Z
remaining_size,0.02236629
order_id,7f49be7f-fa96-4263-9c73-55cb1acb6ac8
type,received
price,6247.35000000
side,sell
time,2018-10-14T12:55:57.133000Z
size,0.90000000
order_id,7f49be7f-fa96-4263-9c73-55cb1acb6ac8
type,open
price,6247.35000000
side,sell
time,2018-10-14T12:55:57.133000Z
remaining_size,0.90000000
order_id,37bff8fd-0e63-48ae-839c-3bbab96d31e3
type,done
price,6217.31000000
side,buy
time,2018-10-14T12:55:57.134000Z
remaining_size,0.87019600
order_id,7f49be7f-fa96-4263-9c73-55cb1acb6ac8
type,done
price,6247.35000000
side,sell
time,2018-10-14T12:55:57.136000Z
remaining_size,0.90000000
order_id,ffd3a5b1-a0b7-43d4-ae5d-2a6993cc25b1
type,done
price,6220.54000000
side,buy
time,2018-10-14T12:55:57.138000Z
remaining_size,0.90000000
order_id,2a6e6c5a-5b97-45e2-85bd-da7dad0a2d07
type,received
price,6224.31000000
side,buy
time,2018-10-14T12:55:57.139000Z
size,0.90000000
order_id,2a6e6c5a-5b97-45e2-85bd-da7dad0a2d07
type,open
price,6224.31000000
side,buy
time,2018-10-14T12:55:57.139000Z
remaining_size,0.90000000
order_id,a9f6125e-2607-4448-9c9e-b221f9c488fd
type,received
price,6233.17000000
side,sell
time,2018-10-14T12:55:57.142000Z
size,0.02236629
order_id,a9f6125e-2607-4448-9c9e-b221f9c488fd
type,open
price,6233.17000000
side,sell
time,2018-10-14T12:55:57.142000Z
remaining_size,0.02236629
order_id,28daadb6-4f30-444d-8503-c1d279f10e6a
type,received
price,6243.02000000
side,sell
time,2018-10-14T12:55:57.142000Z
size,0.78228100
order_id,28daadb6-4f30-444d-8503-c1d279f10e6a
type,open
price,6243.02000000
side,sell
time,2018-10-14T12:55:57.142000Z
remaining_size,0.78228100
order_id,13ac34c0-0988-4417-ab25-4c0be53582c3
type,received
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.143000Z
size,0.02236629
order_id,13ac34c0-0988-4417-ab25-4c0be53582c3
type,open
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.143000Z
remaining_size,0.02236629
order_id,49acd376-fc68-4cbf-b018-80ef2398d4cc
type,received
price,6248.59000000
side,sell
time,2018-10-14T12:55:57.159000Z
size,0.90000000
order_id,49acd376-fc68-4cbf-b018-80ef2398d4cc
type,open
price,6248.59000000
side,sell
time,2018-10-14T12:55:57.159000Z
remaining_size,0.90000000
order_id,6c02faae-4216-4689-84df-4a5370db09c2
type,received
price,6247.60000000
side,sell
time,2018-10-14T12:55:57.162000Z
size,0.90000000
order_id,6c02faae-4216-4689-84df-4a5370db09c2
type,open
price,6247.60000000
side,sell
time,2018-10-14T12:55:57.162000Z
remaining_size,0.90000000
order_id,49acd376-fc68-4cbf-b018-80ef2398d4cc
type,done
price,6248.59000000
side,sell
time,2018-10-14T12:55:57.163000Z
remaining_size,0.90000000
order_id,67c52255-5a9c-4c45-9b94-8dd23f5d29d2
type,received
price,6217.57000000
side,buy
time,2018-10-14T12:55:57.172000Z
size,0.87019600
order_id,67c52255-5a9c-4c45-9b94-8dd23f5d29d2
type,open
price,6217.57000000
side,buy
time,2018-10-14T12:55:57.172000Z
remaining_size,0.87019600
order_id,ec4a391e-9119-4308-a827-f742ff220052
type,received
price,6218.66000000
side,buy
time,2018-10-14T12:55:57.176000Z
size,0.90000000
order_id,ec4a391e-9119-4308-a827-f742ff220052
type,open
price,6218.66000000
side,buy
time,2018-10-14T12:55:57.176000Z
remaining_size,0.90000000
order_id,ec4a391e-9119-4308-a827-f742ff220052
type,done
price,6218.66000000
side,buy
time,2018-10-14T12:55:57.179000Z
remaining_size,0.90000000
order_id,08c8c5e8-5edb-4650-b92e-cbc06b7c452a
type,received
price,6245.73000000
side,sell
time,2018-10-14T12:55:57.182000Z
size,0.90000000
order_id,08c8c5e8-5edb-4650-b92e-cbc06b7c452a
type,open
price,6245.73000000
side,sell
time,2018-10-14T12:55:57.182000Z
remaining_size,0.90000000
order_id,becdd57e-e57f-4d2c-b7a7-d677dc686d79
type,received
price,6220.79000000
side,buy
time,2018-10-14T12:55:57.190000Z
size,0.90000000
order_id,becdd57e-e57f-4d2c-b7a7-d677dc686d79
type,open
price,6220.79000000
side,buy
time,2018-10-14T12:55:57.190000Z
remaining_size,0.90000000
order_id,d83dd485-ac17-412f-beae-049f191d83ea
type,received
price,6248.85000000
side,sell
time,2018-10-14T12:55:57.194000Z
size,0.90000000
order_id,d83dd485-ac17-412f-beae-049f191d83ea
type,open
price,6248.85000000
side,sell
time,2018-10-14T12:55:57.194000Z
remaining_size,0.90000000
order_id,42b394a4-6ae0-47e8-9c09-69e53985a2e4
type,done
price,6243.86000000
side,sell
time,2018-10-14T12:55:57.196000Z
remaining_size,0.02500000
order_id,f83b4786-29a1-409f-a065-d7560f80b4fd
type,received
price,6243.87000000
side,sell
time,2018-10-14T12:55:57.203000Z
size,0.02500000
order_id,f83b4786-29a1-409f-a065-d7560f80b4fd
type,open
price,6243.87000000
side,sell
time,2018-10-14T12:55:57.203000Z
remaining_size,0.02500000
order_id,ab9fe789-48ff-4ca1-beb3-a4cd93234921
type,received
price,6218.92000000
side,buy
time,2018-10-14T12:55:57.209000Z
size,0.90000000
order_id,ab9fe789-48ff-4ca1-beb3-a4cd93234921
type,open
price,6218.92000000
side,buy
time,2018-10-14T12:55:57.209000Z
remaining_size,0.90000000
order_id,747d1044-e2a5-477a-a76a-3884d55301e2
type,done
price,6192.01000000
side,buy
time,2018-10-14T12:55:57.209000Z
remaining_size,0.00100716
order_id,03d443ff-c63a-4d09-b012-e33652145575
type,received
price,6211.78000000
side,buy
time,2018-10-14T12:55:57.230000Z
size,0.00100716
order_id,03d443ff-c63a-4d09-b012-e33652145575
type,open
price,6211.78000000
side,buy
time,2018-10-14T12:55:57.230000Z
remaining_size,0.00100716
order_id,a9f6125e-2607-4448-9c9e-b221f9c488fd
type,done
price,6233.17000000
side,sell
time,2018-10-14T12:55:57.280000Z
remaining_size,0.02236629
order_id,4e344fa9-aa7b-4045-92d3-da5db8169ddb
type,received
price,6233.05000000
side,sell
time,2018-10-14T12:55:57.289000Z
size,0.02236629
order_id,4e344fa9-aa7b-4045-92d3-da5db8169ddb
type,open
price,6233.05000000
side,sell
time,2018-10-14T12:55:57.289000Z
remaining_size,0.02236629
order_id,f83b4786-29a1-409f-a065-d7560f80b4fd
type,done
price,6243.87000000
side,sell
time,2018-10-14T12:55:57.289000Z
remaining_size,0.02500000
order_id,1eefe17d-79dc-40fe-9185-27adbfae18cf
type,received
price,6234.64000000
side,sell
time,2018-10-14T12:55:57.292000Z
size,0.02236629
order_id,1eefe17d-79dc-40fe-9185-27adbfae18cf
type,open
price,6234.64000000
side,sell
time,2018-10-14T12:55:57.292000Z
remaining_size,0.02236629
order_id,a9c4655f-a0e7-4425-9308-ac801682e3b9
type,received
price,6243.01000000
side,sell
time,2018-10-14T12:55:57.299000Z
size,0.02500000
order_id,a9c4655f-a0e7-4425-9308-ac801682e3b9
type,open
price,6243.01000000
side,sell
time,2018-10-14T12:55:57.299000Z
remaining_size,0.02500000
order_id,671b84cf-9b27-4de6-9fcc-4e28c7165df3
type,received
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.305000Z
size,1.00000000
order_id,671b84cf-9b27-4de6-9fcc-4e28c7165df3
type,open
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.305000Z
remaining_size,1.00000000
order_id,d83dd485-ac17-412f-beae-049f191d83ea
type,done
price,6248.85000000
side,sell
time,2018-10-14T12:55:57.315000Z
remaining_size,0.90000000
order_id,28daadb6-4f30-444d-8503-c1d279f10e6a
type,done
price,6243.02000000
side,sell
time,2018-10-14T12:55:57.317000Z
remaining_size,0.78228100
order_id,67c52255-5a9c-4c45-9b94-8dd23f5d29d2
type,done
price,6217.57000000
side,buy
time,2018-10-14T12:55:57.320000Z
remaining_size,0.87019600
order_id,2a6e6c5a-5b97-45e2-85bd-da7dad0a2d07
type,done
price,6224.31000000
side,buy
time,2018-10-14T12:55:57.323000Z
remaining_size,0.90000000
order_id,4a5eacd9-9c14-4f1a-b4cf-cf13fdc1c50b
type,received
price,6224.06000000
side,buy
time,2018-10-14T12:55:57.329000Z
size,0.90000000
order_id,4a5eacd9-9c14-4f1a-b4cf-cf13fdc1c50b
type,open
price,6224.06000000
side,buy
time,2018-10-14T12:55:57.329000Z
remaining_size,0.90000000
order_id,03d443ff-c63a-4d09-b012-e33652145575
type,done
price,6211.78000000
side,buy
time,2018-10-14T12:55:57.330000Z
remaining_size,0.00100716
order_id,448b83bd-423a-4604-81c1-01579d6365f9
type,received
price,6232.91000000
side,buy
time,2018-10-14T12:55:57.339000Z
size,0.00100000
order_id,448b83bd-423a-4604-81c1-01579d6365f9
type,done
price,6232.91000000
side,buy
time,2018-10-14T12:55:57.339000Z
remaining_size,0.00100000
order_id,e94aed33-b4f9-45cb-92ce-da922ae9fa13
type,received
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.346000Z
size,2.50000000
order_id,e94aed33-b4f9-45cb-92ce-da922ae9fa13
type,open
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.346000Z
remaining_size,2.50000000
order_id,e94aed33-b4f9-45cb-92ce-da922ae9fa13
type,done
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.348000Z
remaining_size,2.50000000
order_id,046a6c7a-91c4-450f-b28d-a885fdbfe382
type,received
price,6217.31000000
side,buy
time,2018-10-14T12:55:57.351000Z
size,0.87019600
order_id,046a6c7a-91c4-450f-b28d-a885fdbfe382
type,open
price,6217.31000000
side,buy
time,2018-10-14T12:55:57.351000Z
remaining_size,0.87019600
order_id,671b84cf-9b27-4de6-9fcc-4e28c7165df3
type,done
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.356000Z
remaining_size,1.00000000
order_id,e3128287-4f0f-47a9-aa05-6db1b5055ef0
type,received
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.357000Z
size,2.50000000
order_id,e3128287-4f0f-47a9-aa05-6db1b5055ef0
type,open
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.357000Z
remaining_size,2.50000000
order_id,e3128287-4f0f-47a9-aa05-6db1b5055ef0
type,done
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.359000Z
remaining_size,2.50000000
order_id,f214a1cf-9fa9-4a50-b6fd-8c43e9befa54
type,received
price,6248.59000000
side,sell
time,2018-10-14T12:55:57.360000Z
size,0.90000000
order_id,f214a1cf-9fa9-4a50-b6fd-8c43e9befa54
type,open
price,6248.59000000
side,sell
time,2018-10-14T12:55:57.360000Z
remaining_size,0.90000000
order_id,cce3c0df-287a-423d-8668-caa05a04efec
type,received
price,6192.02000000
side,buy
time,2018-10-14T12:55:57.363000Z
size,0.00100716
order_id,cce3c0df-287a-423d-8668-caa05a04efec
type,open
price,6192.02000000
side,buy
time,2018-10-14T12:55:57.363000Z
remaining_size,0.00100716
order_id,d190b78a-25fe-4e43-9423-641bc7380da8
type,received
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.363000Z
size,1.00000000
order_id,d190b78a-25fe-4e43-9423-641bc7380da8
type,open
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.363000Z
remaining_size,1.00000000
order_id,e746cbf4-03a7-49bb-a026-fd7b0baefd2a
type,received
price,6242.77000000
side,sell
time,2018-10-14T12:55:57.363000Z
size,0.78228100
order_id,e746cbf4-03a7-49bb-a026-fd7b0baefd2a
type,open
price,6242.77000000
side,sell
time,2018-10-14T12:55:57.363000Z
remaining_size,0.78228100
order_id,4a5eacd9-9c14-4f1a-b4cf-cf13fdc1c50b
type,done
price,6224.06000000
side,buy
time,2018-10-14T12:55:57.367000Z
remaining_size,0.90000000
order_id,e96aea39-d143-4ac2-b73f-165d5df5a97b
type,received
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.369000Z
size,2.50000000
order_id,e96aea39-d143-4ac2-b73f-165d5df5a97b
type,open
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.369000Z
remaining_size,2.50000000
order_id,e96aea39-d143-4ac2-b73f-165d5df5a97b
type,done
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.371000Z
remaining_size,2.50000000
order_id,f214a1cf-9fa9-4a50-b6fd-8c43e9befa54
type,done
price,6248.59000000
side,sell
time,2018-10-14T12:55:57.371000Z
remaining_size,0.90000000
order_id,e746cbf4-03a7-49bb-a026-fd7b0baefd2a
type,done
price,6242.77000000
side,sell
time,2018-10-14T12:55:57.373000Z
remaining_size,0.78228100
order_id,d190b78a-25fe-4e43-9423-641bc7380da8
type,done
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.373000Z
remaining_size,1.00000000
order_id,9bd1ea23-4e4a-4f69-b2a7-b170f73d3138
type,received
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.374000Z
size,1.00000000
order_id,9bd1ea23-4e4a-4f69-b2a7-b170f73d3138
type,open
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.374000Z
remaining_size,1.00000000
order_id,046a6c7a-91c4-450f-b28d-a885fdbfe382
type,done
price,6217.31000000
side,buy
time,2018-10-14T12:55:57.376000Z
remaining_size,0.87019600
order_id,207842e3-bfa2-4d98-bed8-2dfaa252cd8f
type,done
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.376000Z
remaining_size,0.50507395
order_id,fb2f4833-5ea1-4f52-a69c-21c6cfee69f5
type,received
price,6217.57000000
side,buy
time,2018-10-14T12:55:57.383000Z
size,0.87019600
order_id,fb2f4833-5ea1-4f52-a69c-21c6cfee69f5
type,open
price,6217.57000000
side,buy
time,2018-10-14T12:55:57.383000Z
remaining_size,0.87019600
order_id,ad460c0d-7830-4ba2-b720-90d57246ccfa
type,received
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.389000Z
size,1.00000000
order_id,ad460c0d-7830-4ba2-b720-90d57246ccfa
type,open
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.389000Z
remaining_size,1.00000000
order_id,9bd1ea23-4e4a-4f69-b2a7-b170f73d3138
type,done
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.391000Z
remaining_size,1.00000000
order_id,ad460c0d-7830-4ba2-b720-90d57246ccfa
type,done
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.398000Z
remaining_size,1.00000000
order_id,bb264b0d-6335-48e5-80e6-2c1b844212c9
type,received
price,6248.85000000
side,sell
time,2018-10-14T12:55:57.405000Z
size,0.90000000
order_id,bb264b0d-6335-48e5-80e6-2c1b844212c9
type,open
price,6248.85000000
side,sell
time,2018-10-14T12:55:57.405000Z
remaining_size,0.90000000
order_id,a9c4655f-a0e7-4425-9308-ac801682e3b9
type,done
price,6243.01000000
side,sell
time,2018-10-14T12:55:57.407000Z
remaining_size,0.02500000
order_id,2a56f852-04ac-4ee5-93d7-ded8a0118a78
type,done
price,6236.00000000
side,sell
time,2018-10-14T12:55:57.413000Z
remaining_size,0.06414368
order_id,937fd24e-966c-4481-b124-645ba9b400af
type,received
price,6224.31000000
side,buy
time,2018-10-14T12:55:57.413000Z
size,0.90000000
order_id,937fd24e-966c-4481-b124-645ba9b400af
type,open
price,6224.31000000
side,buy
time,2018-10-14T12:55:57.413000Z
remaining_size,0.90000000
order_id,980a9319-6527-4089-becf-13569410693f
type,received
price,6243.89000000
side,sell
time,2018-10-14T12:55:57.415000Z
size,0.02500000
order_id,980a9319-6527-4089-becf-13569410693f
type,open
price,6243.89000000
side,sell
time,2018-10-14T12:55:57.415000Z
remaining_size,0.02500000
order_id,496de0f1-3543-4869-9bcb-43746bfa6a99
type,received
price,6243.02000000
side,sell
time,2018-10-14T12:55:57.416000Z
size,0.78228100
order_id,496de0f1-3543-4869-9bcb-43746bfa6a99
type,open
price,6243.02000000
side,sell
time,2018-10-14T12:55:57.416000Z
remaining_size,0.78228100
order_id,60873016-1cab-42cd-aea7-d6088b7cd89a
type,received
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.421000Z
size,1.00000000
order_id,60873016-1cab-42cd-aea7-d6088b7cd89a
type,open
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.421000Z
remaining_size,1.00000000
order_id,1eefe17d-79dc-40fe-9185-27adbfae18cf
type,done
price,6234.64000000
side,sell
time,2018-10-14T12:55:57.430000Z
remaining_size,0.02236629
order_id,60873016-1cab-42cd-aea7-d6088b7cd89a
type,done
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.434000Z
remaining_size,1.00000000
order_id,a5a7284d-a235-4a02-b2ca-b0b3a146cf93
type,received
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.436000Z
size,1.00000000
order_id,a5a7284d-a235-4a02-b2ca-b0b3a146cf93
type,open
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.436000Z
remaining_size,1.00000000
order_id,54424baa-3a9c-4e73-ab86-0965d337b6c7
type,received
price,6235.50000000
side,sell
time,2018-10-14T12:55:57.439000Z
size,0.02236629
order_id,54424baa-3a9c-4e73-ab86-0965d337b6c7
type,open
price,6235.50000000
side,sell
time,2018-10-14T12:55:57.439000Z
remaining_size,0.02236629
order_id,8f5fb0af-3b90-4603-ba53-de7e1ae340ad
type,done
price,6237.77000000
side,sell
time,2018-10-14T12:55:57.440000Z
remaining_size,0.12000000
order_id,937fd24e-966c-4481-b124-645ba9b400af
type,done
price,6224.31000000
side,buy
time,2018-10-14T12:55:57.442000Z
remaining_size,0.90000000
order_id,743cb4f8-00ca-47a5-a372-873781231c57
type,received
price,6233.90000000
side,sell
time,2018-10-14T12:55:57.442000Z
size,0.02236629
order_id,743cb4f8-00ca-47a5-a372-873781231c57
type,open
price,6233.90000000
side,sell
time,2018-10-14T12:55:57.442000Z
remaining_size,0.02236629
order_id,cce3c0df-287a-423d-8668-caa05a04efec
type,done
price,6192.02000000
side,buy
time,2018-10-14T12:55:57.446000Z
remaining_size,0.00100716
order_id,bb264b0d-6335-48e5-80e6-2c1b844212c9
type,done
price,6248.85000000
side,sell
time,2018-10-14T12:55:57.446000Z
remaining_size,0.90000000
order_id,a955cec5-d88b-4533-b6b8-176daab4aa69
type,received
price,6224.06000000
side,buy
time,2018-10-14T12:55:57.448000Z
size,0.90000000
order_id,a955cec5-d88b-4533-b6b8-176daab4aa69
type,open
price,6224.06000000
side,buy
time,2018-10-14T12:55:57.448000Z
remaining_size,0.90000000
order_id,57c75f94-7459-40b4-bf8f-d4c325ded203
type,done
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.450000Z
remaining_size,0.00362882
order_id,496de0f1-3543-4869-9bcb-43746bfa6a99
type,done
price,6243.02000000
side,sell
time,2018-10-14T12:55:57.450000Z
remaining_size,0.78228100
order_id,b892eca6-e7ee-4f45-a62a-dd03ef766f5f
type,received
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.450000Z
size,1.00000000
order_id,b892eca6-e7ee-4f45-a62a-dd03ef766f5f
type,open
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.450000Z
remaining_size,1.00000000
order_id,a5a7284d-a235-4a02-b2ca-b0b3a146cf93
type,done
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.451000Z
remaining_size,1.00000000
order_id,0279d073-e8f5-4671-b607-ec7f868a9e3b
type,received
price,6242.77000000
side,sell
time,2018-10-14T12:55:57.452000Z
size,0.78228100
order_id,0279d073-e8f5-4671-b607-ec7f868a9e3b
type,open
price,6242.77000000
side,sell
time,2018-10-14T12:55:57.452000Z
remaining_size,0.78228100
order_id,a955cec5-d88b-4533-b6b8-176daab4aa69
type,done
price,6224.06000000
side,buy
time,2018-10-14T12:55:57.455000Z
remaining_size,0.90000000
order_id,fddaedcb-2a22-4a32-9246-b5c2ae151d4d
type,received
price,6217.32000000
side,buy
time,2018-10-14T12:55:57.456000Z
size,0.87019600
order_id,fddaedcb-2a22-4a32-9246-b5c2ae151d4d
type,open
price,6217.32000000
side,buy
time,2018-10-14T12:55:57.456000Z
remaining_size,0.87019600
order_id,0279d073-e8f5-4671-b607-ec7f868a9e3b
type,done
price,6242.77000000
side,sell
time,2018-10-14T12:55:57.458000Z
remaining_size,0.78228100
order_id,b892eca6-e7ee-4f45-a62a-dd03ef766f5f
type,done
price,6233.02000000
side,sell
time,2018-10-14T12:55:57.460000Z
remaining_size,1.00000000
order_id,fb2f4833-5ea1-4f52-a69c-21c6cfee69f5
type,done
price,6217.57000000
side,buy
time,2018-10-14T12:55:57.464000Z
remaining_size,0.87019600
order_id,cb215771-a7ad-4bdc-a8eb-8565d68c43d9
type,received
price,6237.14000000
side,sell
time,2018-10-14T12:55:57.468000Z
size,0.12000000
order_id,cb215771-a7ad-4bdc-a8eb-8565d68c43d9
type,open
price,6237.14000000
side,sell
time,2018-10-14T12:55:57.468000Z
remaining_size,0.12000000
order_id,c4844027-342f-4d44-84f4-ea569ce72521
type,received
price,6248.60000000
side,sell
time,2018-10-14T12:55:57.471000Z
size,0.90000000
order_id,c4844027-342f-4d44-84f4-ea569ce72521
type,open
price,6248.60000000
side,sell
time,2018-10-14T12:55:57.471000Z
remaining_size,0.90000000
order_id,c2757f1b-611c-4c5d-a39a-6f580a6e5a11
type,done
price,6233.54000000
side,sell
time,2018-10-14T12:55:57.472000Z
remaining_size,2.40026000
order_id,15dd7653-d1a8-4648-8c29-78ab40acf93e
type,received
price,6234.72000000
side,sell
time,2018-10-14T12:55:57.477000Z
size,2.40660000
order_id,15dd7653-d1a8-4648-8c29-78ab40acf93e
type,open
price,6234.72000000
side,sell
time,2018-10-14T12:55:57.477000Z
remaining_size,2.40660000
order_id,f58288e3-8151-4a75-8735-5f0763981d59
type,received
price,6211.78000000
side,buy
time,2018-10-14T12:55:57.479000Z
size,0.00100716
order_id,f58288e3-8151-4a75-8735-5f0763981d59
type,open
price,6211.78000000
side,buy
time,2018-10-14T12:55:57.479000Z
remaining_size,0.00100716
order_id,60541acd-635f-4da3-bdc9-06b9a187aad4
type,received
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.481000Z
size,1.00000000
order_id,60541acd-635f-4da3-bdc9-06b9a187aad4
type,open
price,6233.01000000
side,buy
time,2018-10-14T12:55:57.481000Z
remaining_size,1.00000000
order_id,c038de35-693a-44d9-98bb-6b26faca1055
type,received
price,6243.03000000
side,sell
time,2018-10-14T12:55:57.486000Z
size,0.78228100
order_id,c038de35-693a-44d9-98bb-6b26faca1055
type,open
price,6243.03000000
side,sell
time,2018-10-14T12:55:57.486000Z
remaining_size,0.78228100
order_id,fddaedcb-2a22-4a32-9246-b5c2ae151d4d
type,done
price,6217.32000000
side,buy
time,2018-10-14T12:55:57.488000Z
remaining_size,0.87019600
order_id,678d1752-0eff-4225-b497-75ef97149b1e
type,received
price,6224.32000000
side,buy
time,2018-10-14T12:55:57.495000Z
size,0.90000000
order_id,678d1752-0eff-4225-b497-75ef97149b1e
type,open
price,6224.32000000
side,buy
time,2018-10-14T12:55:57.495000Z
remaining_size,0.90000000
order_id,678d1752-0eff-4225-b497-75ef97149b1e
type,done
price,6224.32000000
side,buy
time,2018-10-14T12:55:57.498000Z
remaining_size,0.90000000
order_id,7251c07c-2c9f-4033-9edd-2a6deb3bfbf0
type,received
price,6217.62000000
side,buy
time,2018-10-14T12:55:57.499000Z
size,0.87019600
order_id,7251c07c-2c9f-4033-9edd-2a6deb3bfbf0
type,open
price,6217.62000000
side,buy
time,2018-10-14T12:55:57.499000Z
remaining_size,0.87019600
order_id,c038de35-693a-44d9-98bb-6b26faca1055
type,done
price,6243.03000000
side,sell
time,2018-10-14T12:55:57.500000Z
remaining_size,0.78228100
order_id,980a9319-6527-4089-becf-13569410693f
type,done
price,6243.89000000
side,sell
time,2018-10-14T12:55:57.502000Z
remaining_size,0.02500000
order_id,979f95f3-99ac-4caa-a50e-79025c734f2a
type,done
price,6239.15000000
side,sell
time,2018-10-14T13:00:55.970000Z
remaining_size,0.13000000
order_id,cfa80479-25bb-4bf4-b9b6-a7566d76332d
type,received
price,6228.97000000
side,buy
time,2018-10-14T13:00:55.980000Z
size,0.01000000
order_id,e575f9c3-9b8c-4fcb-9f46-3ea2e217644f
type,done
price,6230.82000000
side,buy
time,2018-10-14T13:01:35.383000Z
remaining_size,0.79000000
order_id,fcec4a98-2a19-4246-8dd0-ce05433f490c
type,done
price,6215.13000000
side,buy
time,2018-10-14T13:01:35.393000Z
remaining_size,0.87019600
order_id,ac2c9313-11df-48d6-b57a-ee8e25d0acf0
type,done
price,6216.48000000
side,buy
time,2018-10-14T13:01:35.393000Z
remaining_size,0.90000000
order_id,0eb02586-bbad-4fa4-b499-10c449433dc0
type,received
price,6216.47000000
side,buy
time,2018-10-14T13:01:35.401000Z
size,0.90000000
order_id,0eb02586-bbad-4fa4-b499-10c449433dc0
type,open
price,6216.47000000
side,buy
time,2018-10-14T13:01:35.401000Z
remaining_size,0.90000000
order_id,462fff32-c960-4d8a-8b63-e22658efa7a5
type,done
price,6236.86000000
side,sell
time,2018-10-14T13:01:35.410000Z
remaining_size,0.00100000
order_id,585ab7e7-168a-4bf8-82be-ef2e712acfe4
type,received
price,6215.12000000
side,buy
time,2018-10-14T13:01:35.414000Z
size,0.87019600
order_id,585ab7e7-168a-4bf8-82be-ef2e712acfe4
type,open
price,6215.12000000
side,buy
time,2018-10-14T13:01:35.414000Z
remaining_size,0.87019600
order_id,3f37d8a6-8c0d-437f-9ec2-7277e5e29e3d
type,received
price,6182.04000000
side,buy
time,2018-10-14T13:01:35.421000Z
size,0.00454452
order_id,3f37d8a6-8c0d-437f-9ec2-7277e5e29e3d
type,open
price,6182.04000000
side,buy
time,2018-10-14T13:01:35.421000Z
remaining_size,0.00454452
order_id,5627e8f5-a8db-4572-9a54-e60dd7a58c70
